0,1,2,3,4,5,6
0.824882947760498,1.0670457490919598,1.41585923824067,1.7548163266331398,1.6172612502411001,1.1576394287038798,0.8483338810707329
1.11070517668763,1.49021997379794,1.75816304422176,1.91482619845972,2.15391254899456,2.07951307916345,1.7197418471836998
0.8680038667498159,1.0968265190462099,1.3681077573116898,1.50930405363879,1.42547223886641,1.11778054130391,0.8625961470637621
1.1402843547251598,1.26010431821564,1.4857910931108,1.6582706632881001,1.62919191729197,1.3931147198303402,1.32718438856769
0.8426838731501791,0.903777595725807,1.27969703663433,1.53055681771325,1.4804795818021799,1.23033076242088,0.7951779506441949
1.07277985519845,1.3088433841533502,1.59058814643118,1.81773955363875,1.95332893264806,1.7410770890823701,1.6344978163240098
1.18662842823228,1.19427255098645,1.50712779207152,1.64311031218681,1.5046478384513402,1.17329331729881,1.00248881876615
1.1006281029204499,1.2021236538758,1.4561125077558703,1.67065675158955,1.6360609740328202,1.44156964844717,1.43458520229767
1.09379446335745,1.1786191986458998,1.4517489063581699,1.66932130281557,1.5458325511331898,1.28704204611255,0.9964619312187271
1.03986336895048,1.35331158012851,1.6140131059936202,1.74804559664543,1.63921198436648,1.3525082293266397,1.1041631973185801
0.805107890293466,1.0597978165978899,1.3641513000996799,1.63239048076662,1.52943482110831,1.1349524034735199,0.8757019598220991
1.0379867841424801,1.28273160640477,1.67770171217815,1.9310172897279598,2.00866875116184,1.95470293550175,1.44688106021614
0.6063028422851441,0.892798040598154,1.35563597105681,1.6215607185774499,1.59681069837587,1.32267260550273,0.838567724444449
0.95648990712348,1.20335896543351,1.58797871690683,1.8718352883948401,1.9979383975519898,1.7907608668709698,1.4751136686611
1.02735768917715,1.0586081770521,1.32373097689495,1.54376538521871,1.47128323166747,1.25840888653937,0.853552906276896
1.09711070554362,1.13434386650585,1.4419962086499198,1.66197457655258,1.65627084210582,1.4615786169503102,1.40268174790389
1.1948979735848,1.3596042660819398,1.55715067545383,1.7392021448084198,1.7187537520946399,1.6929089192394502,1.29573456290018
0.958067191354688,1.13460296413162,1.40369074799956,1.6180543292383,1.44625479018029,1.34905501749357,0.9993519480658171
1.14754559014043,1.34758559171827,1.57879423064921,1.8402067475080002,1.8928084305101898,1.83586337367311,1.48398615533097
0.907208384323491,1.04647035182357,1.30444106186857,1.5541181633603,1.5046075419121299,1.15762216278843,0.780409572130516
1.15690548620557,1.3102081057083401,1.5260730994253897,1.66507948226972,1.7271579569321103,1.55152436811428,1.14986303130621
1.02903322740466,1.1393875367413,1.3989890175087198,1.58560719005937,1.4511998490687599,1.3556695251484498,0.998197772132782
1.28033719869049,1.51715720180427,1.6824574656866202,1.8076999034150498,1.8900063253519601,1.8354427234364599,1.4518204127525902
0.9426293718733381,1.0787341332777198,1.35168983009288,1.59056672877249,1.44888696520791,1.2786760887055701,0.9753331296348872
1.17804148558779,1.38126357458321,1.60656241469306,1.75542854180134,1.6899070496258402,1.66069648677535,1.36868537034581
1.1104511919883,1.44974082957072,1.53655809036115,1.54027829084077,1.41922741047398,1.0929337436681898,0.704667277144244
1.07540906680416,1.4148421891284901,1.71518920885813,2.07747105998426,2.2341355246549197,2.11045656179222,1.72090763731947
0.944080185772561,0.9917489128491139,1.31339925997248,1.55518033182123,1.5836227146747601,1.1243673195036201,0.9597675749094849
1.09083724659069,1.30808625400399,1.6066475538896698,1.84734818613247,1.82533073449186,1.8274648731270502,1.36091920042774
1.0448297057015798,1.0903107970591899,1.36737582838687,1.61910924040541,1.5781054594435098,1.3950304846508,1.10136347006074
1.22601312975251,1.4569976138199698,1.7149256435306002,2.0316531143892,2.27955151183932,2.34053916266123,1.94574884733771
