0,1,2,3,4,5,6,7
0.3005536672484665,0.31642777250958026,0.32556281017825944,0.3384253315223598,0.3541183844086426,0.36994240214079577,0.3852427620587388,0.3872151517788895
0.2791106034332394,0.30389503030920356,0.32524636605932117,0.35857481881734515,0.3890241879811821,0.41723763193388286,0.4549797473459688,0.47345056826049087
0.3125751460790229,0.32241256647009775,0.322505035738175,0.3120898503296194,0.2940765894071055,0.26821182618404127,0.25053615276368896,0.23498932001135558
0.21146079636662252,0.22552915608076218,0.22918560476905325,0.22549052734719358,0.2123995732017714,0.19375649197263922,0.1789394969400763,0.16816589087566305
0.21122017039241878,0.2234820032797689,0.23108034888358736,0.24323231430396344,0.25702473893374334,0.26913649768154485,0.27856089896282665,0.2746110277407293
0.39825228851200517,0.40347673693030356,0.40151354031929204,0.39237442108876636,0.3890866566464912,0.3917421448758029,0.4090664727886372,0.4227292405045273
0.2746879475356951,0.28468609829592795,0.285112988410926,0.2764723629397541,0.26119007836881675,0.2402730172816601,0.2229720450957282,0.20918498365658256
0.19168680082112738,0.20770522319070384,0.21115123477260336,0.20539381607182206,0.18943061889050095,0.16621122786878642,0.1520575832900068,0.1499584634524327
0.37488318479512334,0.3863589331312894,0.38945117030173904,0.38650687908901593,0.37988261878663704,0.3666170071167158,0.36054280955834755,0.34230854642880953
0.2658284981914894,0.2780282459027296,0.28563463689440804,0.29055855645639045,0.2867938729338992,0.27714800254328154,0.2700318969529121,0.2594788498595577
0.3576863520914187,0.3758667517525234,0.3856552808125381,0.39479171050569245,0.4045016724053424,0.4144197409575174,0.424098599529109,0.4256478601009356
0.50017787557479,0.5174126704482063,0.5282146370090439,0.5407845839136822,0.5579700445972785,0.5856421350834263,0.6139879526658405,0.6340835642983099
0.34512249991129446,0.364587860396554,0.3818595933972199,0.4065013973414358,0.4302914946500394,0.45223986008674527,0.46897447979443885,0.4684151460049816
0.27877346794954977,0.3062812531854943,0.32787594118719077,0.3567708882807266,0.3828069351462715,0.4138566879101329,0.45515361190058035,0.48650469453461886
0.1649589732906257,0.17925951973314247,0.18641622263527158,0.1910801492025852,0.186457323354959,0.17085665840626038,0.15814196023201996,0.14996503310873158
0.16951261392922537,0.18807517077381733,0.20102743881691423,0.21548905488125555,0.21958375329048233,0.2121230558344888,0.20781909174116894,0.1979046166680566
0.24900271843250193,0.26533828261925985,0.2699205885335449,0.2633630565003211,0.2477027718870261,0.22672131958425898,0.21476609492856538,0.20780017691043617
0.2852940326545375,0.29583833193206205,0.29341314604743723,0.2758853874363162,0.25300062675090546,0.2276129758795709,0.2077851985545268,0.18894124340013055
0.28877345787556363,0.300284047568878,0.29989398516333327,0.2872729178122372,0.2711104870209414,0.2540906343650242,0.24855282890619604,0.24883182488670144
0.24901787236517997,0.2619349142999066,0.2635593650509172,0.2548995343453691,0.24299985767873428,0.2304884376413125,0.22749040770166304,0.21888914777470064
0.2721076271016354,0.28927341369429593,0.29410410598065867,0.2897916316100889,0.2778072853659361,0.2612790734871888,0.2534263837146801,0.2464139538802463
0.19777162257313338,0.20952658674589686,0.21107908379735765,0.2047024819283682,0.19061801672069345,0.167575451299585,0.15386204782342744,0.1373549761667909
0.17202127318686933,0.19216225709311868,0.20271029211007324,0.20887831506514018,0.20943658395207224,0.2109371242638683,0.2217763505696884,0.23703241870709296
0.2677123428705588,0.2771980595654285,0.27673573742504326,0.26662037422233886,0.2548288328800028,0.2410532949241108,0.2311207429755289,0.2232278310069882
0.21421774181324374,0.227002073282955,0.23271654050151033,0.23422139744323836,0.22882845012530956,0.21765640118390447,0.21093624809866715,0.20476496337985622
0.18973677252920318,0.20218319565605516,0.2122308458448207,0.223606706788756,0.22317908159957497,0.21066103501161307,0.2005009611880275,0.19145006440429324
0.24918522954073574,0.26999150828843776,0.2818150540751896,0.2952544610431867,0.3105890337785919,0.3306040371737215,0.36221323223290974,0.38681856202800613
0.21213284937857144,0.22531720189188065,0.23271593649024525,0.24298786050149312,0.2518716719324223,0.2536758235942612,0.2580566131761194,0.26373242629243315
0.2533519946305189,0.27189114575873113,0.27705454277922,0.27298938460800387,0.2658547155931879,0.2601276164083104,0.2621215645149919,0.2561530301129182
0.252239013005494,0.2623692361707609,0.26235899353584435,0.2530113172294871,0.24006978854635166,0.22174556858668648,0.20664626132279676,0.19114052773529253
0.14575078348093592,0.16144767292343531,0.17436656891017766,0.1950695246441174,0.21780856099341928,0.24654320670657276,0.28402068612280285,0.31670587863057315
0.20543478888177522,0.21765876657619945,0.21924682731916437,0.21226148847761017,0.20399555303616357,0.19614990991800485,0.19231840837570893,0.1851909693442862
0.29776340380029653,0.31829604709753684,0.3295131256907701,0.33630544968399667,0.33874323736981404,0.3424585267519912,0.3478559904521364,0.35566310972887094
0.20549321808917131,0.22183663344123186,0.23157724831542725,0.23973389588722874,0.2401910071871041,0.2332132369275652,0.2329757070329309,0.22724167268521814
0.3065313828391722,0.329367493539195,0.3436945336735418,0.35327639472672756,0.34980032299452274,0.3327910070035525,0.3197759031669472,0.3090308851046431
0.32932659000636505,0.3483891804067618,0.35666336865174,0.3571374614548632,0.3482672142738636,0.3321407535815451,0.3243642479153966,0.3122600730847665
0.3964166971370992,0.4179136671763084,0.43243975393365397,0.4503084750630634,0.4708009748164676,0.4985890476318554,0.5312054590532991,0.5456786189045254
0.37117465889512646,0.3886565987614795,0.39884268289279257,0.40891370448011005,0.4196436837335018,0.4311745203180564,0.4471829210201858,0.4451015837968799
0.3148163796972545,0.3378113220421966,0.34909344986476126,0.3544711687020014,0.35037544666370213,0.3389613716166256,0.33011769376501326,0.3198644226087112
0.3536882271024965,0.37700450063032864,0.39050399480500236,0.40224424727424823,0.4066331355489096,0.40056423347106496,0.398603659129568,0.3919789596638965
0.2965969942406688,0.2999974592978238,0.2992318257109094,0.28122036362774805,0.2506625132279436,0.22233272285824426,0.20838982844139878,0.19745277250652368
0.4944758872535433,0.4800531191136079,0.45582639410936115,0.4034858513934402,0.3560545596925655,0.3198842333148413,0.304655427579803,0.29626686121983586
0.45517398657413516,0.43746781934524587,0.40396639173695903,0.3341741532163609,0.2793497268177348,0.2459404840403224,0.23260720969303628,0.2217121101414698
0.3638413186740708,0.35031119871872174,0.3271087303244507,0.2802606652096489,0.24290860055770946,0.2151249529024472,0.2041274745587524,0.18782336744293388
0.2154089545565505,0.22638082045043242,0.23519469041467725,0.24783800462217967,0.25799334085008185,0.2710243516194397,0.29411395175070193,0.3108289281458178
0.2643791259765038,0.2734441629084917,0.2765924840183194,0.2763018157978846,0.27482807464027287,0.2710818997436098,0.27291779540115324,0.26699396270073794
0.2518486120892884,0.26311764858000397,0.2608739737718419,0.24342587908566637,0.2206282745203931,0.19416367883889513,0.18059841201982996,0.17779825470525973
0.2969702696199801,0.3083925533980191,0.3093041539203111,0.2977753219616581,0.27828397862747833,0.2529982014693474,0.23716626407514116,0.22223762880128842
0.28284994916834144,0.2947135728244922,0.3001080035414183,0.30630096983111926,0.3169230989179197,0.32944660124883207,0.34461418585862225,0.3556770309620149
0.15687872358175217,0.16197786815312284,0.16729838328618912,0.17939120937716924,0.19309047183262065,0.2009742126607803,0.20360085935867914,0.20193770282552748
0.27545584937390843,0.27308317064229076,0.2651107029245076,0.2472607188168618,0.23436410934070734,0.22807575098091581,0.23050392188049232,0.23970751190913522
0.3091223740915063,0.3092086224911359,0.30340255869250454,0.28957455301895396,0.28283014285316227,0.27983919537775775,0.28143228115069024,0.2789939291925516
0.35028290147200447,0.37191312198375465,0.3915325453471356,0.4229476279867781,0.4568422492796675,0.4909793358547576,0.5200982796153202,0.5446181204691902
0.3648586569805352,0.37957884926542956,0.393019348090856,0.41444493524932413,0.43867899926758425,0.460352093273521,0.47895679389843754,0.48841010609079805
0.42752404536327115,0.4386379489393376,0.4443470573471536,0.4515222107508402,0.46720041907062426,0.4907243481438511,0.526888048543597,0.5460670699949984
0.18951017359273184,0.20073031493906257,0.21154586472328718,0.23030548996520203,0.2479985683598788,0.2569540542502628,0.2617935881459098,0.25769235425187303
0.3515589657519536,0.3565583214531985,0.35303832966823623,0.33746743296161413,0.3210071668133122,0.3045991008003124,0.2957363436270117,0.285062247379593
0.3288015386833484,0.33539281662774156,0.34204067673106686,0.3455416827910193,0.34208706856708365,0.3340968326403039,0.3309442971338333,0.32511059254862323
0.2776915655218419,0.29200396547132706,0.3012855268698594,0.3061434656781193,0.2967147063084657,0.2780157388119722,0.26595208966682116,0.2521638810241896
0.270617379084061,0.279602670552385,0.27881145728787665,0.266803971671487,0.246885923520072,0.21999943957093204,0.19796090088453328,0.18462441958346265
0.44942393413464626,0.45597682733046063,0.4595911211119536,0.45781189277288625,0.4531289049173474,0.4471936069400291,0.4411859194959094,0.42550449389355893
0.3719142735291455,0.38496320569494824,0.3944312470500278,0.40047376654626965,0.39952903880978957,0.3936279938234458,0.3897557651788962,0.38959079896731147
0.11189305399491614,0.11732455272953053,0.12649350870969583,0.14903492134369772,0.17695291206860989,0.19235210214335913,0.19439681162846256,0.18144950635569002
0.3143136383526514,0.3305847673708889,0.3428508180953003,0.3563261586360036,0.3605823385709951,0.3555923513788995,0.3483475549624648,0.3400424395405816
0.31753785319235894,0.3267586190857381,0.3309037291936402,0.33330319665351216,0.33328708126869355,0.32891292865718447,0.3272166801506856,0.3171140058276833
0.3032481819465523,0.3180554810025771,0.3271609866740203,0.3349103093924787,0.33943727170617444,0.3441802263879072,0.354912243630222,0.3453051435226996
0.3647335237874685,0.38058151725280825,0.3893230688800145,0.3898162348629635,0.3798942097831214,0.36098145741262827,0.3478315887809907,0.3274566591969209
0.21057028080784718,0.2260060067475308,0.24496431297149096,0.28231836862639514,0.3137935316467905,0.32839236904565966,0.3363666072270352,0.3302030967561587
0.40611094261627617,0.41522992445181883,0.41844013538381036,0.4158496045679414,0.4107246950992195,0.4028907732482471,0.3970830658052497,0.38275496471707987
0.3287749702367286,0.34565677903712305,0.3603754004752484,0.38779083762252364,0.41977548126015857,0.4515702173502367,0.4817758707729224,0.49562151606262617
0.3898050737602988,0.400295484157359,0.40491609501038395,0.401073599843586,0.3886020100846796,0.3700469464176237,0.3592583965148769,0.34587925323512897
0.33677474232539234,0.35623565971255344,0.36846487811135326,0.3825289524994093,0.3905079785421146,0.39077341186073217,0.38959901096575594,0.38473460518641267
0.3449064191097477,0.354863842924656,0.36064442048874357,0.3601240123449966,0.35327528476040626,0.344304750180819,0.3353723171939046,0.3253447699687389
0.3576890746265162,0.36556332940503894,0.3767881487682741,0.3931809045122854,0.4021404465556534,0.4058825576789033,0.4092900119287533,0.4027220053685902
0.4236407697731044,0.4400292876936538,0.4537103203978914,0.46537483926709083,0.46438304420390947,0.45003830429781133,0.4382947427253885,0.4279559373548851
0.32589159375049037,0.337755004387515,0.3448283110928381,0.34756273139050037,0.340528624656444,0.32788752677569855,0.315645295461341,0.29706723588175193
0.33672184215171297,0.3452739495362677,0.35094675345434606,0.35962676915944536,0.36696722238187807,0.3728117197515244,0.3782512768300625,0.3666973117210681
0.4526595368959018,0.455914096356592,0.45397493248487675,0.4439255802924349,0.4385158646420854,0.43919751897964066,0.4432540668405259,0.43624221005525854
0.48576481854275366,0.49327407937819384,0.4914470326957245,0.4779172952877092,0.4638944166692929,0.4477128620626836,0.4385467967928293,0.4172613049589309
0.2683859573762738,0.2800855286846963,0.28686071005778685,0.29335651602950097,0.29201768293742536,0.2783614089410027,0.2671196952157858,0.257059538873495
0.38959117970971036,0.3981017978842689,0.3999652526637005,0.39753451665874867,0.3971268406459444,0.3946960645078825,0.39866233375560794,0.3899628731005959
0.21984674739707788,0.22566725163147708,0.23379373976861922,0.2554288743848954,0.2809045431784218,0.29533051330719706,0.3065036902751311,0.3051273679124723
0.38295476041562837,0.39229400736521425,0.3911499032685765,0.37661226661459735,0.3588462145463733,0.33891227190960077,0.3209037434764152,0.30631857886744895
0.2215864657833387,0.2339947860179238,0.2431318703114729,0.25705963383290586,0.264295295014643,0.26045312606529936,0.2550182834658414,0.2459246489509993
0.4302527036039591,0.4381328727737769,0.4398128344555557,0.4352189666727487,0.4301348252632266,0.4258347923102538,0.42476491262792304,0.4174417489475149
0.42015551853925537,0.4227055274536974,0.4194315242774473,0.40743467031056413,0.3969944022795224,0.38905681639744605,0.3863434606402705,0.3753556879257413
0.4135533373066921,0.4225241882348322,0.4206607882496125,0.4053804037438713,0.38799744222668997,0.3673466705883501,0.3560311747397502,0.33870419635435123
0.3258842966948215,0.3399034573373696,0.3461870522277854,0.348050316371064,0.3404112893922131,0.32413128376718414,0.31061461906768023,0.29521749452784984
0.5045584785095634,0.511171074588669,0.5124893871755597,0.509150250982846,0.5114238403434511,0.5175044189963603,0.5313444929647928,0.5326433545957026
0.4469994122770082,0.4491928559908475,0.4446880578055125,0.4280822181072656,0.41274869947431664,0.3994652186978555,0.394874804381088,0.3831814031711609
0.1893090102530384,0.19391388655357975,0.19867066302897166,0.2064821888769802,0.2058404788905927,0.1907658898027694,0.17479521722662586,0.16405408698620855
0.4607837326128988,0.4592926581134106,0.44748672533420353,0.41677618721929416,0.38801946683936006,0.3604203974117529,0.3447042458173398,0.32761954760041306
0.2727116083358338,0.2843426304258918,0.3005403655447905,0.336483704315631,0.3741614462786585,0.4031689876944529,0.4286232836320959,0.4512467766348645
0.19704093895246544,0.20323672264822937,0.20975541609123904,0.22136472434201274,0.22731984837282498,0.2222581593316353,0.21255442799320617,0.19945538076075653
0.2572773076259446,0.2737590238422245,0.2959414089764513,0.34304266617846807,0.3905813451937513,0.42673806032574907,0.4513356739944069,0.4576374324931116
0.45180056505034816,0.460160188351312,0.46319785551347137,0.4585103063944187,0.4465754965166754,0.4315660994885901,0.4257992503050426,0.4326706448620965
0.2180609114323787,0.2322500325121893,0.24440851212569661,0.26347284556894046,0.27640420741455685,0.28070576309033096,0.28302212401407295,0.2747532619921896
0.19049532426744634,0.19601536702642106,0.20218789749645885,0.21631963336701907,0.2272878441421514,0.22800313749650195,0.22374932694277744,0.20883155283231322
0.30174198990508105,0.3119731404357175,0.32134636081453805,0.3283169499344146,0.32318064449013384,0.3093948919284022,0.29960956643639997,0.28948799372785106
0.39210219585538597,0.40272787002269733,0.40966813208444075,0.41436187553570797,0.4087667394451559,0.39295009321224267,0.3775041820630615,0.3587607706004274
0.34333770066140723,0.349960545528915,0.3529299259195032,0.35163457608247334,0.34896124620484587,0.34478292375679565,0.34393382673742706,0.3323774805839969
0.46290190400329967,0.4718932145430791,0.4761455350194492,0.4755050157172964,0.4755061725759802,0.47886309610159533,0.4879381958160757,0.4856514076499071
